Text,Source,Label,URL
Fiquei hoje [terça-feira] a saber que o Futebol Clube do Porto recebeu 400 mil euros da UEFA pela cooperação na organização da final da Champions League. Quem diria!,Edite Estrela,1,https://www.publico.pt/2021/06/09/desporto/noticia/fc-porto-recebeu-400-mil-euros-realizar-final-liga-campeoes-1965856
O senhor [Joaquim Miranda Sarmento] defendeu em 2019 a reposição IVA da restauração para 23%.,António Costa,1,https://www.publico.pt/2022/07/20/politica/noticia/lider-parlamentar-psd-defendeu-aumento-iva-restauracao-23-2014389
"""11 motoristas só no gabinete [do primeiro-ministro]”","Iniciativa Liberal, sobre o número de motoristas do gabinete de António Costa",1,https://www.publico.pt/2022/07/29/politica/noticia/gabinete-primeiroministro-11-motoristas-afirma-il-2015349
"O sexo passou a ser uma modalidade desportiva na Suécia.
Ao longo desta semana, surgiram, na rede social Twitter e noutras plataformas, publicações de vários órgãos de comunicação da Índia a noticiar que a Suécia se teria tornado no primeiro país do mundo a declarar o sexo como uma modalidade desportiva. Nestas publicações, refere-se ainda a realização de um “muito antecipado” Campeonato Europeu do Sexo, criado pela Federação de Sexo da Suécia, a 8 de Junho, em Gotemburgo.
O campeonato, lê-se, inclui sessões de sexo de 40 a 45 minutos, em que os concorrentes tinham as suas performances avaliadas com base em critérios como a capacidade de comunicação, a química entre o casal, o conhecimento sobre sexo e o nível de resistência física. A escolha dos vencedores é feita por um painel de jurados e pelo público.",twitter,0,https://www.publico.pt/2023/06/06/p3/noticia/sexo-passou-modalidade-desportiva-suecia-2052434
"Atletas juntaram-se no pódio em protesto contra a participação da nadadora transgénero Lia Thomas.
???? Female swimmers beaten by transgender athlete stage podium protest at ‘unfair’ result?? Good on them. Totally unfair and outrageous. There is a good reason why some sports have men and women segregated. pic.twitter.com/4z3f0zoBG0
No dia 17 de Março, Lia Thomas venceu a prova de 500 jardas (cerca de 457 metros) livres organizada pela Associação Desportiva das Universidades Norte-americanas (NCAA), tornando-se assim a primeira mulher transgénero a conseguir este feito. Thomas competira nas provas masculinas da NCAA durante os três anos anteriores e foi autorizada pela NCAA a competir este ano contra mulheres. A atleta da Universidade da Pensilvânia está a passar por um processo de substituição hormonal há quase três anos.",twitter,0,https://www.publico.pt/2022/03/23/edicoes-publico/noticia/atletas-juntaramse-podio-protesto-participacao-nadadora-transgenero-lia-thomas-1999871
"“Em Espanha, o salário mínimo está a caminho dos mil euros.”","Jerónimo de Sousa, secretário-geral do PCP",1,https://www.publico.pt/2021/10/26/politica/noticia/salario-minimo-espanha-caminho-mil-euros-jeronimo-sousa-1982598
"“Pedro Pinho é portista, é sócio do FC Porto e não tem nenhum cargo no FC Porto. É empresário de futebol e trabalha com muitos clubes e não só com o FC Porto”","Jorge Nuno Pinto da Costa, presidente do FC Porto",1,https://www.publico.pt/2021/04/29/desporto/noticia/empresario-pedro-pinho-ligacoes-fc-porto-1960544
"“O tribunal considerou os serviços mínimos ilegais [em 2018], o Ministério da Educação recorreu, mas foi novamente considerado ilegal.”","Mário Nogueira, secretário-geral da Fenprof",1,https://www.publico.pt/2023/02/16/sociedade/noticia/2018-tribunal-considerou-servicos-minimos-ilegais-mario-nogueira-2039188
"“Como é que é possível que se pratique preços numa carreira regular de transporte de aviação, de 900 e tal quilómetros, a preços de 1083 euros?”","Miguel Albuquerque, presidente do Governo Regional da Madeira, 15 de Novembro de 2021",1,https://www.publico.pt/2021/11/16/economia/noticia/voos-tap-continente-madeira-custam-1083-euros-1985214
"“Refira-se que o direito de manifestação não está (e não pode estar) sujeito, nos termos da Constituição, a qualquer autorização ou condicionamento por parte das câmaras municipais”","Luís Newton, citando Fernando Medina em Maio de 2021",1,https://www.publico.pt/2023/05/19/politica/noticia/manifestacoes-dispensam-autorizacao-camaras-2050292
"Portugal tem a maior reserva de lítio da Europa e a oitava maior do mundo, com mais de 60 mil toneladas de reservas.","António Costa, primeiro-ministro",1,https://www.publico.pt/2023/04/14/azul/noticia/portugal-maior-reserva-litio-europa-2046111
"“Aquilo que está a dificultar não é nada do campo político, mas sim do campo técnico e económico [porque] há uma assimetria de impacto das sanções. Portugal, por exemplo, não teria nenhuma dificuldade em fechar amanhã a torneira do gás ou do petróleo russo”.","Afirmação do ministro dos Negócios Estrangeiros, João Gomes Cravinho, citado pela Agência Lusa.",1,https://www.publico.pt/2022/05/16/economia/noticia/portugal-nao-nenhuma-dificuldade-fechar-torneira-gas-petroleo-russo-2006395
"“Já me tinha deslocado a países vários com votos contra [de deputados], por haver a ideia, daqueles que votavam contra minoritariamente, de que não sendo democracias, não fazia sentido lá ir ou que qualquer contacto seria uma legitimação”.","Marcelo Rebelo de Sousa, Presidente da República",1,https://www.publico.pt/2022/11/23/politica/noticia/deputados-ja-votaram-varias-vezes-viagens-marcelo-2028853
"“Este Governo passou [à TAP], em 2016, dois milhões de euros [para garantir que ficava com 50% do capital]. Em 2017, 55 milhões de euros; [em] 2020, 1,2 mil milhões; em 2021, no Orçamento do Estado, 970 milhões; [em] 2022, anunciado pelo senhor ministro das Finanças, mais mil milhões. Programados já estão, para o mesmo 2022, 500 milhões de um aval [ligados a uma responsabilidade financeira, que] de certeza que a TAP não vai pagar… em 2023, mais 400 milhões de euros de outro aval que a TAP não vai pagar e, em 2024, 400 milhões de euros de outro aval, que a TAP não vai pagar. Sem avales, 3,2 mil milhões, e o que conta, com avales, que é aquilo que vamos pagar, 4,5 mil milhões de euros”.","Rui Rio, deputado e presidente do PSD, no Parlamento, no dia 7 de Outubro de 2021",0,https://www.publico.pt/2021/10/08/economia/noticia/tap-vai-precisar-45-mil-milhoes-euros-estado-1980369
"“Até aí [crise dos professores no início de Maio de 2019], estávamos nas sondagens pratica e tecnicamente empatados com o PS”","Paulo Rangel, em entrevista à RR dia 15",1,https://www.publico.pt/2021/11/17/politica/noticia/ps-psd-empatados-sondagens-ate-2019-1985318
"“Tudo o que fazemos com 30% do plantel da equipa B, outros 40% que vieram de equipas médias como Santa Clara, P. Ferreira, Famalicão, Rio Ave... E depois o meu mérito é zero”","Sérgio Conceição, treinador do FC Porto",0,https://www.publico.pt/2023/03/16/desporto/noticia/fc-porto-plantel-composto-30-jogadores-equipa-b-40-futebolistas-vieram-equipas-medias-2042561
"Jornalista passou a usar véu islâmico e abaya após entrada dos taliban em Cabul.
Na primeira imagem, um frame retirado de uma emissão realizada na semana passada – quando os taliban ainda não tinham entrado na capital do Afeganistão –, Clarissa Ward está vestida com cores vibrantes, com um lenço ao pescoço e a cabeça completamente descoberta.
Na segunda imagem, já captada após os taliban terem conquistado a cidade e assumido o poder, Clarissa Ward aparece com o véu islâmico: vestida de preto, a jornalista tapou a cabeça, ocultando o cabelo e ficando apenas com a cara, mãos e pés visíveis.",,0,https://www.publico.pt/2021/08/17/mundo/noticia/jornalista-passou-usar-veu-islamico-abaya-apos-entrada-taliban-cabul-1974349
"embora pouco diferenciados, os preços médios de gasolinas 95 e gasóleos simples revelam algumas diferenças regionais
em Agosto, a diferença de valor entre o preço médio nacional e o preço médio nos distritos portugueses para a gasolina simples 95 e gasóleo simples é genericamente mais elevada nos distritos de Bragança, Beja, Lisboa e Faro",,1,https://www.publico.pt/2021/10/14/economia/noticia/preco-gasolina-ultimate-chegou-2-euros-litro-beja-1981040
"""Em sete anos de governação socialista, o número de trabalhadores a recibos verdes aumentou cerca de 14% na Administração Pública""",Requerimento do PSD entregue no Parlamento,1,https://www.publico.pt/2023/04/07/politica/noticia/recibos-verdes-estado-aumentaram-14-2045319
"A política francesa Marlène Schiappa posou nua ou em lingerie para a Playboy.
Marlène Schiappa, secretária de Estado da primeira-ministra francesa, responsável pela Economia Social e Solidária e Vida Associativa, explicou, a 1 de Abril, através das redes sociais que posou para a revista Playboy para “defender o direito das mulheres a controlarem os seus corpos”, afirmando que, em França, as “mulheres são livres”.
A notícia saiu no dia 31 de Março, no Le Parisien, em vésperas do Dia das Mentiras e no dia a seguir a ser conhecida uma investigação da France Télévision que dá conta de desvios de dinheiro do fundo Marianne, que Schiappa tinha criado após o assassinato de Samuel Paty. As imagens da capa da revista trimestral estão sob embargo, mas depressa começaram a circular fotografias, algumas divulgadas pela BFM TV. Problema: nenhuma delas (ou quase) corresponde à realidade.
Há apenas uma imagem que poderá ser real: a que mostra o título da Playboy a azul, branco e vermelho, as cores da bandeira de França, e o rosto da secretária de Estado sobre um fundo azul-escuro. A partir daí, foi feita uma montagem que uniu o rosto de Marlène Schiappa ao corpo de uma modelo com roupa interior, saído de um banco de imagens — a criação é de um utilizador do Twitter, para o Dia das Mentiras, que nunca negou o facto de a imagem ser falsa; mas a “piada” chegou aos media franceses como notícia. Noutra montagem, a secretária de Estado surge num vestido branco que lhe marca o corpo. A BFM TV lançou ainda outras imagens, mas na maioria são visíveis edições.",twitter,0,https://www.publico.pt/2023/04/04/impar/noticia/politica-francesa-marlene-schiappa-posou-nua-lingerie-playboy-2044934
"O líder do PSD afirmou que o Governo quer que, dos impostos dos portugueses, “paguem ao Dr. Pedro Adão e Silva mais de 300 mil euros para organizar ou ajudar a organizar as comemorações” dos 50 anos do 25 de Abril. “Considero isto absolutamente escandaloso e considero mesmo que se pode ler que é um pagamento pelos serviços prestados ao Partido Socialista com os impostos dos portugueses”, acusou. Por outro lado, Rui Rio referiu-se à indicação da deputada do PS Ana Paula Vitorino para presidir à Autoridade da Mobilidade e dos Transportes (AMT), “com um salário ainda maior”.",Rui Rio,1,https://www.publico.pt/2021/06/11/economia/noticia/ana-paula-vitorino-ira-salario-maior-pedro-adao-silva-rui-rio-1966168
"[O Dínamo Kiev] Tem um treinador, Mircea Lucescu, que é o mais titulado do mundo no activo?","Jorge Jesus, treinador do Benfica.",1,https://www.publico.pt/2021/09/13/desporto/noticia/treinador-dinamo-kiev-mircea-lucescu-treinador-titulos-ganhos-actividade-1977311
"“Os incêndios só ocorrem se uma mão humana, voluntariamente ou por distracção, os tiver provocado.”","António Costa, primeiro-ministro",0,https://www.publico.pt/2022/07/13/azul/noticia/unico-responsavel-incendios-accao-humana-antonio-costa-2013363
"Uma publicação partilhada nesta quarta-feira no Twitter dava conta de que o movimento The Tyre Extinguishers, que se caracteriza por esvaziar os pneus dos veículos SUV e 4x4, tinha chegado a Portugal. Um internauta divulgou duas imagens, nas quais era visível um carro com os pneus esvaziados e um papel colocado no pára-brisas, assinado pelo grupo internacional de activistas pelo clima. ""Esvaziámos um ou mais dos teus pneus"" porque ""conduzir este veículo gigante em áreas urbanas tem consequências para as outras pessoas"", pode ler-se no documento deixado na viatura. As fotografias geraram comentários de indignação nas redes sociais.",twitter,1,https://www.publico.pt/2023/06/01/azul/noticia/grupo-internacional-activistas-esvazia-pneus-carros-suv-chegou-portugal-2051821
"""Uma coisa é uma prerrogativa que o partido tem, outra é a eleição. É um cargo electivo que tem que passar pelo crivo positivo dos colegas parlamentares. É assim também no Parlamento Europeu.","Rui Tavares, referindo-se ao direito de os partidos indicarem um vice-presidente da Assembleia da República (AR)",1,https://www.publico.pt/2022/02/04/politica/noticia/candidaturas-vicepresidentes-pe-aprovadas-1994344
"""Fala de contingentes quando os contingentes estiveram suspensos durante muitos anos, designadamente por decisão do Governo de que fez parte [Carlos Moedas] e porque a taxa de desemprego atingiu então praticamente 18%.""","Eurico Brilhante Dias, líder parlamentar do PS",1,https://www.publico.pt/2023/02/10/politica/noticia/contingentes-imigrantes-suspensos-decisao-governo-moedas-fez-parte-2038395
"“Ainda hoje com Espanha reafirmámos a decisão de, apesar de os níveis da pandemia de um lado e de outro da fronteira permitirem a reabertura, manter a fronteira encerrada para conter as tradicionais deslocações de Semana Santa.”","António Costa, primeiro-ministro",1,https://www.publico.pt/2021/03/12/politica/noticia/sair-pais-partir-segundafeira-1954172
"“Não mudei de endereço pessoal, razão pela qual não me sinto obrigado a comunicar ao tribunal nada mais que não seja o meu termo de residência”",José Sócrates à CNN,0,https://www.publico.pt/2022/05/20/sociedade/noticia/jose-socrates-ausentarse-pais-comunicar-tribunal-2007031
Nunca propus um acordo parlamentar por apenas dois anos. Disse que devia ser de quatro e que se podia avaliar a meio.,António Costa,1,https://www.publico.pt/2021/12/28/politica/noticia/rui-rio-propos-acordo-parlamentar-dois-anos-ps-argumenta-proprio-1990117
"O carro de Cristiano Ronaldo esteve recentemente estacionado em Alvalade.
As últimas semanas têm sido ricas em especulação quanto ao futuro de Cristiano Ronaldo no Manchester United. No início do mês, a imprensa inglesa avançou que o internacional português pediu ao clube britânico para sair, desejando jogar num clube que dispute a Liga dos Campeões.
Apesar de o treinador do United, Erik ten Hag, ter dito que Ronaldo “não está à venda” e que conta com o futebolista para a próxima temporada, uma possível saída de Manchester continua a motivar atenção. Um dos rumores que ganhou força foi o de um regresso por empréstimo do jogador de 37 anos ao Sporting, que com o segundo lugar no campeonato passado garantiu a entrada directa na fase de grupos da Liga dos Campeões.
Este fim-de-semana, circulou nas redes sociais uma fotografia de um carro, no parque de estacionamento do Estádio José Alvalade, que pertencerá a Ronaldo – isto dias depois de Georgina Rodriguez, companheira do português, ter sido fotografada às compras em Lisboa.",redes sociais,0,https://www.publico.pt/2022/07/18/desporto/noticia/carro-cristiano-ronaldo-recentemente-estacionado-alvalade-2014101
"As companhias aéreas russas foram obrigadas a parar de vender bilhetes a homens entre os 18 e os 65 anos.
A informação de que as companhias aéreas de Moscovo tinham sido obrigadas a parar de vender bilhetes a cidadãos russos entre os 18 e os 65 anos começou a difundir-se nas redes sociais na manhã da passada quarta-feira. A informação espalhou-se após o discurso de Vladimir Putin, no qual anunciou uma mobilização militar parcial, que irá levar 300 mil reservistas para a guerra na Ucrânia.
De acordo com a legislação russa, homens e mulheres com idades compreendidas entre os 18 e os 60 anos podem, teoricamente, ser chamados para combater, como reservistas de acordo com a legislação russa, de acordo com a sua patente. Pouco tempo depois do anúncio de Putin, disparou a venda de bilhetes de avião para deixar a Rússia, o que suscitou receios de que alguns homens em idade de lutar não fossem autorizados a deixar o país, avançou a agência Reuters.",redes sociais,0,https://www.publico.pt/2022/09/22/mundo/noticia/companhias-aereas-russas-obrigadas-parar-vender-bilhetes-homens-18-65-anos-2021523
"“Em vez de reduzir as portagens em 50%, o Governo recorreu a uma patranha no sentido de apenas reduzir portagens, na maioria dos troços ou sublanços, entre 42% e 48%”","Carlos Peixoto, vice-presidente da bancada parlamentar do PSD.",1,https://www.publico.pt/2021/07/03/politica/noticia/governo-nao-diminuiu-preco-portagens-lei-1968888
"A Mercadona está a oferecer vouchers no valor de 500 euros.
A página Mercadona Fans foi criada no dia 20 de Fevereiro – o mesmo dia em que a publicação foi divulgada. É prometido um voucher de 500 euros às primeiras 200 pessoas que conseguirem adivinhar o número de patos na imagem. O dinheiro, assegura-se, poderá ser gasto em qualquer supermercado Mercadona. A publicação foi partilhada mais de 300 vezes e mais de 1000 pessoas comentaram com o número de patos que conseguem identificar.
Entretanto, a página começou a responder a alguns comentários, reencaminhando as pessoas para um site. No dia 21, outra publicação: um link que reencaminha o utilizador para o site, que tem, no topo, o logótipo do Mercadona e incentiva a fazer um registo. Mais uma vez, promete um voucher de 500 euros nas lojas Mercadona Portugal, caso seja concluído com sucesso.",,0,https://www.publico.pt/2023/02/23/economia/noticia/mercadona-oferecer-vouchers-valor-500-euros-2040046
"“Se for ao Reino Unido, o sistema está diversificado, sobretudo aquilo que é a medicina familiar, que tem um nível de formação menos exigente do que a formação de médicos especialistas.”",Manuel Heitor,0,https://www.publico.pt/2021/09/05/sociedade/noticia/formacao-medicos-familia-reino-unido-menos-exigente-noutras-especialidades-1976381
“É uma mancha na credibilidade e na seriedade do discurso do PSD”,,1,https://www.publico.pt/2020/11/28/politica/noticia/verdade-rio-mudou-posicao-portagens-1940961
“Não há mais vacinas disponíveis no mercado mundial”,"Marta Temido, podcast do PS",0,https://www.publico.pt/2020/11/21/sociedade/noticia/governo-vacina-nao-1940055
“Foi abandonado [na Casa do Douro] o modelo de livre inscrição e regulação pelo próprio sector para um modelo estatizante que é igual ao modelo do Estado Novo”,Assunção Cristas,1,https://www.publico.pt/2019/09/26/politica/noticia/verdade-casa-douro-vai-voltar-sistema-igual-vigorava-tempo-estado-novo-1887974
"“Depois de terminar a sua parceria com alguns países, a marca americana Samsonite está a vender o seu stock restante por apenas 1,99€ para promover o novo modelo de mala em Portugal”",facebook,0,https://www.publico.pt/2022/11/28/tecnologia/noticia/samsonite-vender-malas-dois-euros-portugal-sair-mercado-russo-2029035
"“Demonstre respeito pela religião e cultura do povo do Qatar, evitando estes comportamentos: “beber álcool, homossexualidade, falta de modéstia, [dizer] palavrões, não respeitar locais de culto, [colocar] música e sons altos, namorar e tirar fotografias de pessoas sem permissão”.",redes sociais,0,https://www.publico.pt/2022/10/07/desporto/noticia/cartaz-comportamentos-evitar-mundial-2022-qatar-oficial-2023132
“Só por três vezes um partido que estava no Governo ganhou as eleições europeias”,", António Costa, primeiro-ministro",1,https://www.publico.pt/2023/02/03/politica/noticia/so-tres-partidos-ganharam-europeias-governo-2037365
"Na início da semana, pouco depois de os taliban terem tomado a cidade de Cabul, uma imagem de um avião da força-aérea norte-americana foi amplamente partilhada nas redes sociais.",redes sociais,1,https://www.publico.pt/2021/08/20/mundo/noticia/imagem-aviao-forca-aerea-norteamericana-transportar-centenas-pessoas-afeganistao-verdadeira-1974762
"O acordo do PSD com o Chega é só regional.
Desde que foi feito o acordo entre PSD e Chega nos Açores que Rui Rio tem sempre insistido que a negociação que levará os deputados eleitos pelo Chega a viabilizar um governo liderado pelo PSD nos Açores é de exclusivo carácter regional.
Na conferência de imprensa de 10 de Novembro Rui Rio enumerou os quatro pontos: fazer uma proposta para a redução dos deputados regionais, baixar a incidência da subsidiodependência nos Açores (Rui Rio referiu o Rendimento Social de Inserção – a que chamou pelo nome anterior, rendimento mínimo garantido, interrogando para responder aos críticos: “É uma proposta fascista baixar o número de pessoas com rendimento mínimo garantido?”.
O terceiro ponto do acordo é a criação de um gabinete de luta contra a corrupção e o quarto ponto o reforço da autonomia dos Açores.",comunicado do PSD,0,https://www.publico.pt/2020/11/14/politica/noticia/prova-factos-acordo-psd-chega-so-regional-1939196
"“Se compararmos com o resto da Europa, a taxa é positiva no ranking europeu, mas isso não significa que cobre todas as pessoas.”",,1,https://www.publico.pt/2022/09/02/sociedade/noticia/taxa-cobertura-creches-portugal-positiva-comparada-resto-europa-2019207
"Desde Fevereiro de 2007 que o PCP tem vindo a propor a criminalização do enriquecimento injustificado. Ao longo de vários anos e legislaturas, as propostas do PCP contaram sempre com os votos contra do PS, do PSD e do CDS.","João Oliveira, líder parlamentar do PCP",1,https://www.publico.pt/2021/04/17/politica/noticia/enriquecimento-ilicito-proposto-pcp-contou-votos-ps-psd-cds-1958835
"“Honrei a minha palavra. Ao longo destes dois anos, várias vezes o doutor Rui Rio disse que estava disponível para negociar. Mas eu o que disse aos cidadãos, aos eleitores é que o mandato que tínhamos era prosseguir a geringonça.”",,1,https://www.publico.pt/2022/01/05/politica/noticia/costa-preferiu-negociar-geringonca-nao-psd-orcamentos-estado-1990813
"“O senhor primeiro-ministro falou em educação. Como é que pode vir a esta câmara falar sobre educação quando o seu orçamento tem um artigo sobre educação, um artigo sobre educação. Como é que quer dar aos portugueses um sinal de que quer apostar efectivamente na educação quando o seu orçamento tem zero sobre educação?",André Ventura,0,https://www.publico.pt/2021/10/26/politica/noticia/orcamento-estado-2022-apenas-artigo-educacao-andre-ventura-1982628
"“As próprias Forças Armadas detectaram e, mal detectaram, comunicaram às autoridades judiciárias para tomarem as providências necessárias”.","António Costa, 8 de Novembro 2021",1,https://www.publico.pt/2021/11/09/politica/noticia/forcas-armadas-detectaram-suspeitas-republica-centroafricana-1984235
"O que se fazia era enviar uma informação, quer para as forças de segurança quer eventualmente para as embaixadas, mas nunca com os dados das pessoas. Só a dizer que vai haver uma manifestação no dia tanto, às tantas horas, durante este período, mas nunca se enviou com os dados concretos das pessoas que tinham solicitado a manifestação.","António Galamba, último governador civil de Lisboa",0,https://www.publico.pt/2021/06/19/local/noticia/governo-civil-lisboa-nao-enviava-dados-manifestantes-embaixadas-1967078
"Catarina Martins foi a primeira a sugerir um acordo de esquerdas para uma governação.
Catarina Martins, em entrevista à CNN Portugal, 29-12-2021
A frase da líder do BE sugere que ela foi a primeira a avançar com a possibilidade da criação de um acordo esquerdas que viabilizasse um Governo PS, como viria a acontecer depois da eleição legislativa de 2015. O PSD ganhou sem maioria e, depois de Jerónimo de Sousa, na noite eleitoral, ter sugerido que também estaria disponível para um acordo, António Costa conseguiu um acordo escrito com BE, PCP e PEV que lhe permitiu governar por quatro anos.",,1,https://www.publico.pt/2021/12/31/politica/noticia/catarina-martins-primeira-sugerir-acordo-esquerdas-governacao-1990338
"“Nós vamos chegar ao grau de imunização dos ingleses mais ou menos ao mesmo tempo do que eles""","António Costa em entrevista ao Jornal de Notícias, Diário de Notícias e TSF",1,https://www.publico.pt/2021/05/02/sociedade/noticia/vamos-chegar-grau-imunizacao-ingleses-menos-tempo-tal-costa-1960852
“Não foi demitido por coisa nenhuma dessas. Passou à reserva por limite de idade”,"Marcelo Rebelo de Sousa, Presidente da República",0,https://www.publico.pt/2021/01/02/politica/noticia/chefe-casa-militar-marcelo-deixar-cargo-passou-reserva-1944676
"Após um levantamento detalhado da agenda da competição, constatamos que o Vitória Sport Clube se encontrará, até à 22.ª jornada, no topo dos clubes com mais jogos efectuados a uma segunda-feira (...)",Excerto da carta aberta enviada pela AVS à Liga portuguesa de futebol,1,https://www.publico.pt/2023/01/27/desporto/noticia/vitoria-clubes-jogos-liga-segundafeira-2036715
"“Nós esforçámo-nos por fazer alguma renovação [nas listas de deputados]. Vão sair alguns deputados que estavam lá há mais de 20, 30, quase 40 anos em alguns casos.”",,1,https://www.publico.pt/2021/12/10/politica/noticia/renovacao-bancada-parlamentar-rui-rio-1988099
"“Não vimos nelas [tomadas de posição de Suzana Garcia] algo que não pudesse ser admitido no âmbito da pluralidade de opiniões deste partido”. José Silvano, secretário-geral do PSD",". José Silvano, secretário-geral do PSD",1,https://www.publico.pt/2021/04/10/politica/noticia/prova-factos-declaracoes-suzana-garcia-inseremse-pluralidade-psd-1957947
